id,country,description,subDepartment,department,premium,notes,name,number,exampleBrands
categories-RefrigeratedSaladDressing-723RP-9889-ljp3n,CA,Refrigerated salad dressing bottles.,Miscellaneous,General Merchandise,false,,Refrigerated Salad Dressing,723-RP,"Kraft, Renee's (Canada), Newman's Own, President's Choice"
categories-RefrigeratorsFreezers-665RP-8744-qv53u,US,"Appliances used for keeping food cold or frozen, including refrigerators, freezers, and fridge-freezer combos.",Appliances,Appliances,false,,Refrigerators & Freezers,665-RP,"Whirlpool, Samsung, LG, Frigidaire"
categories-RefrigeratorsFreezers-665RP-9889-izdwl,CA,Household refrigerators and freezers.,Miscellaneous,General Merchandise,false,,Refrigerators & Freezers,665-RP,"Whirlpool, LG, Samsung, Danby (Canada)"
categories-Revlon-280-9887-q4t1l,CA,Revlon brand beauty and cosmetic products.,Miscellaneous,General Merchandise,false,,Revlon,280,Revlon
categories-Rice-92-8750-u07z9,CA,Packaged dry rice varieties.,Pantry & Snacks,Grocery,false,,Rice,92,"Uncle Ben's (Ben's Original), Tilda, Compliments, President's Choice"
categories-RiceCakes-288-9885-tgkny,CA,Packaged rice cakes and puffed rice snacks.,Pantry & Snacks,Grocery,false,,Rice Cakes,288,"Quaker, Lundberg, President's Choice, Compliments"
categories-RimmelLondon-282-9887-u403m,CA,Rimmel London brand cosmetics.,Miscellaneous,General Merchandise,false,,Rimmel London,282,Rimmel London
categories-RodentControl-514RP-8744-d1mda,US,Products and methods for managing or eliminating rodents like rats and mice.,Household Essentials,Household Essentials,false,,Rodent Control,514-RP,"Victor, Tomcat, D-Con, Havahart"
categories-RodentControl-514RP-9889-crayf,CA,"Rodent traps, repellents, and poisons.",Miscellaneous,General Merchandise,false,,Rodent Control,514-RP,"Victor, Tomcat, Ortho, Wilson (Canada)"
categories-RodsReels-625RP-8742-sq3b1,US,"Fishing rods and reels used to catch fish, available in various types for different fishing methods.",Fishing,Sports & Outdoor,false,,Rods & Reels,625-RP,"Shimano, Ugly Stik, Penn, Daiwa"
categories-RodsReels-625RP-9889-qwojf,CA,Fishing rods and reels.,Miscellaneous,General Merchandise,false,,Rods & Reels,625-RP,"Shimano, Daiwa, Rapala, Ugly Stik"
categories-RollsTortillasArtisanalBread-56-9885-iq8by,CA,"Packaged rolls, tortillas, and artisanal breads.",Bakery & Breakfast,Grocery,false,,"Rolls, Tortillas, Artisanal Bread",56,"Ace Bakery, Stonemill, Dempster's, President's Choice"
categories-RootVegetables-434RP-7737-a35wx,US,"Vegetables like beets, turnips, and parsnips that grow underground.",Fresh Vegetables,Grocery,false,,Root Vegetables,434-RP,"McCain, Red River, Earthbound Farm, Cascadian Farm"
categories-RootVegetables-434RP-9889-clmuu,CA,"Fresh root vegetables such as carrots, beets, and turnips.",Produce,Grocery,false,,Root Vegetables,434-RP,"EarthFresh (Canada), Dole, President's Choice Organics, Compliments"
categories-Rugs-485RP-8741-2ovvf,US,"Textile floor coverings used for warmth, comfort, and decoration.",Decor,"Home, Furniture & Appliances",false,,Rugs,485-RP,"Safavieh, Mohawk, Ruggable, Wayfair"
categories-Rugs-485RP-9889-wbhri,CA,"Area rugs, runners, and mats.",Furniture & Home Dcor,Home,false,,Rugs,485-RP,"IKEA, Structube, HomeSense, Simons"
categories-SaladDressing-24635-9886-fedrp,CA,Refrigerated salad dressings.,Miscellaneous,General Merchandise,false,,Salad Dressing,24 | 635,"Kraft, Renee's, Newman's Own, President's Choice"
categories-SaladDressingToppings-24-7736-amcvz,US,"Condiments and garnishes like salad dressings, croutons, and cheese for enhancing salads.",Condiments,Grocery,false,,Salad Dressing & Toppings,24,"Kraft, Hidden Valley, Wish-Bone, Annie's"
categories-SaladKitsBowls-430RP-8743-o7knr,US,"Pre-packaged salad mixes and bowls, often including dressing and toppings for convenience.",Fresh Vegetables,Grocery,false,,Salad Kits & Bowls,430-RP,"Taylor Farms, Dole, Fresh Express, Organic Girl"
categories-SaladKitsBowls-430RP-9889-6cvhv,CA,Packaged salad kits and bowls.,Miscellaneous,General Merchandise,false,,Salad Kits & Bowls,430-RP,"Fresh Express, Dole, Earthbound Farm, President's Choice"
categories-SaltySnacks-265-9885-3syau,CA,Packaged salty snacks like chips and pretzels.,Pantry & Snacks,Grocery,false,,Salty Snacks,265,"Old Dutch, Hawkins Cheezies (Canada), Hardbite, President's Choice"
categories-SaucesMarinades-356RP-7735-3brt9,US,"Condiments and liquids used to enhance the flavor of food, typically for grilling or cooking. Includes, BBQ, Hot Sauce, etc.",Condiments,Grocery,false,,Sauces & Marinades,356-RP,"Heinz, Kikkoman, Frank's RedHot, Sweet Baby Ray's"
categories-SaucesMarinades-356RP-9889-5y2g3,CA,Cooking sauces and marinades.,Pantry & Snacks,Grocery,false,,Sauces & Marinades,356-RP,"VH, Diana Sauce (Canada), Heinz, President's Choice"
categories-Scissors-587RP-7734-uo8ep,US,"Cutting tools with two blades used for cutting paper, fabric, and other materials.",Office Supplies,School & Office Supplies,false,,Scissors,587-RP,"Fiskars, Westcott, Scotch, Office Depot"
categories-Scissors-587RP-9889-stewd,CA,Household and craft scissors.,Office Supplies & Crafts,Office & Crafts,false,,Scissors,587-RP,"Fiskars, Scotch, Staples Canada, Dollarama"
categories-ScootersRideOns-565RP-7740-fjxvf,US,"Rideable toys for children, including scooters, tricycles, and balance bikes.",Toys & Games,Toys,false,,Scooters & Ride Ons,565-RP,"Razor, Radio Flyer, Huffy, Little Tikes"
categories-ScootersRideOns-565RP-9889-7igao,CA,Kids' scooters and ride-on toys.,Toys & Games,Toys,false,,Scooters & Ride Ons,565-RP,"Razor, Micro, Globber, Canadian Tire"
categories-Scrapbooking-672RP-7732-g93ib,US,"Materials for creating scrapbook pages, including paper, stickers, and embellishments.",Arts Crafts & Sewing,"Arts, Crafts, Sewing & Party Supplies",false,,Scrapbooking,672-RP,"Cricut, Fiskars, EK Success, Martha Stewart"
categories-Scrapbooking-672RP-9889-xxaa7,CA,"Scrapbook albums, paper, and supplies.",Miscellaneous,General Merchandise,false,,Scrapbooking,672-RP,"Michaels, Creative Memories, We R Memory Keepers, Dollarama"
categories-Seafood-655RP-7734-hoi76,US,"Edible marine creatures such as fish, shellfish, and crustaceans.",Meat & Seafood,Grocery,false,,Seafood,655-RP,"Gorton's, SeaPak, Wild Caught, Trident"
categories-Seafood-655RP-9889-romad,CA,Fresh and frozen seafood products.,Meat & Seafood,Grocery,false,,Seafood,655-RP,"High Liner (Canada), Ocean's, Clover Leaf, President's Choice"
categories-SeasonalDecorPartySupply-685RP-7737-07gpd,US,"Decorations and supplies for seasonal parties, such as Halloween, Christmas, or New Year's.",Parties & Occasions,"Arts, Crafts, Sewing & Party Supplies",false,,Seasonal Decor Party Supply,685-RP,"Michaels, Party City, Walmart, Amazon"
categories-SeasonalDecorPartySupply-685RP-9889-rfuvk,CA,Seasonal and holiday-themed party decor.,Furniture & Home Dcor,Home,false,,Seasonal Decor Party Supply,685-RP,"Canadian Tire, Michaels, Walmart Canada, Dollarama"
categories-SeasonalPreparation-523RP-7729-xvyfq,US,"Items used to prepare for specific seasons, including weatherproofing and garden preparations.",Outdoor Power Equipment,Patio & Garden,false,,Seasonal Preparation,523-RP,"Black+Decker, Sun Joe, Greenworks, WORX"
categories-SeasonalPreparation-523RP-9889-8ja9t,CA,"Seasonal supplies such as salt, shovels, or covers.",Miscellaneous,General Merchandise,false,,Seasonal Preparation,523-RP,"Canadian Tire, Home Depot Canada, Rona, Walmart Canada"
categories-SeasoningsGravy-207-9885-1u8cj,CA,"Packaged seasonings, mixes, and gravies.",Miscellaneous,General Merchandise,false,,Seasonings & Gravy,207,"Club House, Knorr, Bisto, President's Choice"
categories-SecurityCameras-604RP-7740-so5c8,US,Surveillance cameras used for monitoring properties and ensuring security.,Smart Home,Electronics,false,,Security Cameras,604-RP,"Ring, Nest, Arlo, Wyze"
categories-SecurityCameras-604RP-9889-ozz2s,CA,Indoor and outdoor security cameras.,Consumer Electronics,Electronics,false,,Security Cameras,604-RP,"Arlo, Ring, Blink, Lorex (Canada)"
categories-SewingSupplies-676RP-8742-wf1gj,US,"Materials and tools for sewing, such as fabric, thread, and sewing machines.","Arts, Crafts & Sewing","Arts, Crafts, Sewing & Party Supplies",false,,Sewing Supplies,676-RP,"Singer, Brother, Bernina, Janome"
categories-SewingSupplies-676RP-9889-awlqt,CA,"Needles, threads, and general sewing supplies.",Miscellaneous,General Merchandise,false,,Sewing Supplies,676-RP,"Fabricland, Singer, Brother, Michaels"
categories-SexualHealth-8-8743-uoa2g,US,"Products related to sexual health, including lubricants, condoms, and intimacy enhancers.",Sexual Health,Personal Care,false,,Sexual Health,8,"Trojan, Durex, Lifestyles, KY Jelly"
categories-SexualHealth-8-9889-4mbmo,CA,"Contraceptives, lubricants, and sexual wellness products.",Personal Care & Health,Health & Wellness,false,,Sexual Health,8,"Trojan, Durex, Life Brand, Rexall"
categories-ShampooConditioner-7-7735-3idbs,US,"Hair care products for cleaning and conditioning hair, used for both humans and pets.",Hair Care,Beauty,false,,Shampoo & Conditioner,7,"Head & Shoulders, Pantene, Dove, Aussie"
categories-ShampooConditioner-CA7-7739-jbrof,CA,Hair shampoos and conditioners.,Personal Care & Beauty,Beauty,false,,Shampoo & Conditioner,CA-7,"Pantene, Herbal Essences"
categories-ShaveCare-338-9889-hrdlt,CA,"Razors, shaving creams, and aftershave.",Auto Parts & Maintenance,Automotive,false,,Shave Care,338,"Gillette, Schick, Bulldog, Bic"
categories-ShaveCare-75-7734-5jrn6,US,"Products used for shaving, including razors, shaving cream, and aftershave.",Shaving,Personal Care,false,,Shave Care,75,"Gillette, Schick, Harry's, Dollar Shave Club"
categories-ShaveCare-75-9889-a6rqy,CA,"Razors, shaving creams, and aftershave.",Auto Parts & Maintenance,Automotive,false,,Shave Care,75,"Gillette, Schick, Bulldog, Bic"
categories-ShelfStableJuiceDrinks-296-8743-yvoec,US,Juices and other beverages that do not require refrigeration until opened.,Beverages,Grocery,false,,Shelf Stable Juice & Drinks,296,"Tropicana, Minute Maid, Capri Sun, Ocean Spray"
categories-ShelfStableMilk-708RP-8742-li7f6,US,Shelf stable diary & plant based milk,Dairy & Eggs,Grocery,false,,Shelf Stable Milk,708-RP,"Silk, Earth's Own, Blue Diamond, natura, Elmhurst"
categories-ShelfStableMilk-708RP-9889-sw21o,CA,Shelf-stable packaged milk products.,Dairy & Eggs,Grocery,false,,Shelf Stable Milk,708-RP,"Natrel, Dairyland, Lactantia, President's Choice"
categories-ShelfStableSaladDressing-CA24-9887-rzv0v,CA,Shelf-stable bottled salad dressings.,Miscellaneous,General Merchandise,false,,Shelf Stable Salad Dressing,CA-24,"Kraft, Newman's Own, President's Choice, Compliments"
categories-ShelfStableDipsSpreads-464RP-8743-cs20h,US,"Shelf-Stable Condiments for dipping or spreading, such as guacamole, hummus, and cheese spreads.","Snacks, Cookies, & Chips",Grocery,false,,Shelf-Stable Dips & Spreads,464-RP,"Tostitos, Stacy's"
categories-ShelfStableDipsSpreads-464RP-9889-02vo5,CA,Packaged dips and spreads with long shelf life.,Miscellaneous,General Merchandise,false,,Shelf-Stable Dips & Spreads,464-RP,"Sabra, Fontaine Sant (Canada), Compliments, President's Choice"
categories-ShelfStableJuice-296-9887-1m6ke,CA,Shelf-stable boxed or bottled juices.,Beverages,Grocery,false,,Shelf-Stable Juice,296,"Oasis, Allen's, President's Choice, Compliments"
categories-ShelfStablePickledVegetables-726RP-8744-r2zes,US,"Peppers & Pickled Vegetables, Pickled Condiments, etc.",Pantry,Grocery,false,,Shelf-Stable Pickled Vegetables,726-RP,"Vlasic, Mezzetta, Mt. Olive, La Costena, Private Label, etc."
categories-ShelfStablePickledVegetables-726RP-9889-zwp7t,CA,Jarred and canned pickled vegetables.,Produce,Grocery,false,,Shelf-Stable Pickled Vegetables,726-RP,"Unico, Primo, President's Choice, Compliments"
categories-ShelfstableMilk-89-9887-f3v8y,CA,Shelf-stable packaged milk products.,Dairy & Eggs,Grocery,false,,Shelf-stable Milk,89,"Natrel, Dairyland, President's Choice, Lactantia"
categories-ShippingLabels-588RP-7729-fm0k8,US,Labels for identifying and tracking packages in the shipping process.,Office Supplies,School & Office Supplies,false,,Shipping Labels,588-RP,"Avery, Dymo, Brother, UPS"
categories-ShippingLabels-588RP-9889-apx7u,CA,Adhesive shipping and mailing labels.,Miscellaneous,General Merchandise,false,,Shipping Labels,588-RP,"Avery, Staples Canada, Office Depot, Brother"
categories-Shoes-403RP-7738-7eu58,US,"Footwear designed for comfort, protection, and fashion, available in various styles and types.",Clothing,"Clothing, Shoes & Accessories",false,,Shoes,403-RP,"Nike, Adidas, Skechers, Converse"
categories-Shoes-403RP-9889-yxr8c,CA,"Footwear for men, women, and children.",Miscellaneous,General Merchandise,false,,Shoes,403-RP,"Aldo (Canada), Browns, Call It Spring, SoftMoc"
categories-Shooting-630RP-7740-461l8,US,"Sports and activities involving firearms or airguns, including target shooting and accessories.",Hunting,Sports & Outdoor,false,,Shooting,630-RP,"Remington, Winchester, Smith & Wesson, Ruger"
categories-Shooting-630RP-9889-a0zvo,CA,Shooting sports equipment and accessories.,Miscellaneous,General Merchandise,false,,Shooting,630-RP,"Remington, Winchester, Federal, Hornady"
categories-ShowerCurtainsAccessories-509RP-7732-qqqsv,US,"Curtains to enclose a shower area, along with hooks, rods, and liners.",Bathroom,"Home, Furniture, & Appliances",false,,Shower Curtains & Accessories,509-RP,"Cynthia Rowley, InterDesign, Hookless, AmazonBasics"
categories-ShowerCurtainsAccessories-509RP-9889-c2nj4,CA,"Shower curtains, hooks, and bathroom accessories.",Furniture & Home Dcor,Home,false,,Shower Curtains & Accessories,509-RP,"IKEA, Walmart Canada, HomeSense, Bed Bath & Beyond (Canada)"
categories-ShowerFaucets-160-9887-ed3cy,CA,Retail shower faucet fixtures.,Bath & Home Improvement,Home,false,,Shower Faucets,160,"Delta, Moen, Kohler, Pfister"
categories-Showers-164-7736-on2vj,US,"Enclosures designed for showering, often featuring walls, doors, and showerheads.",Bathroom Renovations,Home Improvement,false,,Showers,164,"Kohler, Moen, Delta, American Standard"
categories-Showers-164-9889-wrr6o,CA,Retail shower enclosures and systems.,Bath & Home Improvement,Home,false,,Showers,164,"Kohler, American Standard, Maax, Mirolin"
categories-SideDishes-191-8750-5t67y,CA,Packaged prepared side dish products.,Miscellaneous,General Merchandise,false,,Side Dishes,191,"Knorr, Uncle Ben's, President's Choice, Compliments"
categories-Sinks-159-7736-buhdu,US,"Basins used in kitchens and bathrooms for washing dishes, food, and hands.",Utility Fixtures,Home Improvement,false,,Sinks,159,"Kohler, Blanco, Franke, American Standard"
categories-SkateboardsSkates-635RP-8742-dudgr,US,"Vehicles and gear used for skating, including skateboards, roller skates, and inline skates.",Recreation,Sports & Outdoor,false,,Skateboards & Skates,635-RP,"Santa Cruz, Powell Peralta, Element, Razor"
categories-SkateboardsSkates-635RP-9890-p6o04,CA,"Skateboards, roller skates, and inline skates.",Miscellaneous,General Merchandise,false,,Skateboards & Skates,635-RP,"CCM (Canada), Bauer (Canada), Element, Powell Peralta"
categories-SkinCare-9-8748-tr8ht,CA,General skincare products.,Personal Care & Beauty,Beauty,false,,Skin Care,9,"Neutrogena, Olay, L'Oral, Vichy"
categories-SleepAids-362RP-8744-5t63a,US,"Products used to promote relaxation and improve sleep quality, including melatonin and herbal supplements.",Health & Medicine,"Pharmacy, Health & Wellness",false,,Sleep Aids,362-RP,"Unisom, ZzzQuil, Melatonin, Nature Made"
categories-SleepAids-362RP-9890-2bsax,CA,Over-the-counter sleep aids and supplements.,OTC Medicine & Supplements,Health & Wellness,false,,Sleep Aids,362-RP,"Nytol, Unisom, Life Brand, Rexall"
categories-SleepingBags-609RP-7732-b21i2,US,"Insulated bags designed for sleeping outdoors, providing warmth and comfort while camping.",Camping,Sports & Outdoor,false,,Sleeping Bags,609-RP,"Coleman, The North Face, REI, Marmot"
categories-SleepingBags-609RP-9890-sgi0m,CA,Sleeping bags for camping and outdoor use.,OTC Medicine & Supplements,Health & Wellness,false,,Sleeping Bags,609-RP,"Coleman, Woods (Canadian Tire), MEC, Outbound"
categories-SmartHeatingCooling-17-7738-e609m,US,"Technology for optimizing home temperature control, including smart thermostats and air conditioning systems.",Smart Home,Electronics,false,,Smart Heating & Cooling,17,"Nest, Honeywell, Ecobee, Emerson"
categories-SmartHome-17-8746-q3jpj,CA,Connected home technology devices.,Miscellaneous,General Merchandise,false,,Smart Home,17,"Google Nest, Ring, Philips Hue, Ecobee (Canada)"
categories-SmokingCessation-153-8750-dmo2n,CA,Nicotine replacement and quit-smoking aids.,OTC Medicine & Supplements,Health & Wellness,false,,Smoking Cessation,153,"Nicorette, Thrive, Life Brand, Habitrol"
categories-SnackBars-185-7737-fxqb8,US,"Portable bars made with a combination of grains, nuts, and other ingredients, designed as a snack.","Snacks, Cookies, & Chips",Grocery,false,,Snack Bars,185,"Clif Bar, KIND, RXBAR, Larabar, Nature Valley Protein, Luna, and PowerBar"
categories-SnackCakes-463RP-7737-pahyz,US,"Small, sweet cakes or pastries typically packaged for on-the-go snacking.","Snacks, Cookies, & Chips",Grocery,false,,Snack Cakes,463-RP,"Little Debbie, Hostess, Entenmann's, Drake's"
categories-SnackCakes-463RP-9890-hjuyj,CA,Packaged snack cakes and pastries.,Pantry & Snacks,Grocery,false,,Snack Cakes,463-RP,"Hostess, Vachon (Canada), Little Debbie, Drake's"
categories-Soccer-648RP-7738-nuqph,US,"Sports equipment for playing soccer, including balls, goals, and protective gear.",Sports & Outdoors,Sports & Outdoor,false,,Soccer,648-RP,"Nike, Adidas, Puma, Under Armour"
categories-Soccer-648RP-9890-dziey,CA,"Soccer balls, nets, and equipment.",Recreation & Fitness,Sports & Outdoors,false,,Soccer,648-RP,"Adidas, Nike, Umbro, Diadora"
categories-SoftDrinks-102-7732-08kuk,US,"Carbonated beverages that are sweetened, including sodas and cola drinks.",Beverages,Grocery,true,,Soft Drinks,102,"Coca-Cola, Pepsi, Sprite, Dr Pepper"
categories-SoftDrinks-179-9890-1vuw0,CA,Packaged carbonated soft drinks.,Beverages,Grocery,true,,Soft Drinks,179,"Coca-Cola, Pepsi, Canada Dry, RC Cola"
categories-Softball-649RP-7733-lk4us,US,"Sports equipment for playing softball, including bats, balls, gloves, and uniforms.",Sports & Outdoors,Sports & Outdoor,false,,Softball,649-RP,"Easton, Louisville Slugger, Wilson, Rawlings"
categories-Softball-649RP-9890-kyzt6,CA,Softballs and softball equipment.,Miscellaneous,General Merchandise,false,,Softball,649-RP,"Rawlings, Worth, Easton, Mizuno"
categories-Soil-32-7737-xma1e,US,"Various types of soil for gardening, planting, and landscaping needs.",Lawn Maintenance,Patio & Garden,false,,Soil,32,"Miracle-Gro, Black Gold, Espoma, The Home Depot (HDX)"
categories-SonosSpeakers-255-9887-hqj7p,CA,Sonos brand wireless speakers.,Consumer Electronics,Electronics,false,,Sonos Speakers,255,Sonos
categories-Soup-268-8746-c587e,CA,Canned and packaged soups.,Pantry & Snacks,Grocery,false,,Soup,268,"Campbell's, Aylmer, President's Choice, Habitant"
categories-SourCreamChilledDips-705RP-7732-03d7f,US,"Sour cream & chilled, sour cream-based dips",Dairy & Eggs,Grocery,false,,Sour Cream & Chilled Dips,705-RP,"Daisy, Highland, Lactaid"
categories-SourCreamChilledDips-705RP-9890-6zpjg,CA,Refrigerated sour cream and dips.,Miscellaneous,General Merchandise,false,,Sour Cream & Chilled Dips,705-RP,"Gay Lea, Dairyland, Armstrong, President's Choice"
categories-SparklersFireworks-687RP-7729-vyws4,US,"Items used for entertainment or celebrations that produce light, noise, or explosions.",Party Supplies,"Arts, Crafts, Sewing & Party Supplies",false,,Sparklers & Fireworks,687-RP,"Black Cat, TNT Fireworks, Phantom Fireworks, Red Lantern"
categories-SparklersFireworks-687RP-9890-0k323,CA,Sparklers and small fireworks.,Miscellaneous,General Merchandise,false,,Sparklers & Fireworks,687-RP,"Red Apple Fireworks, Kaboom Fireworks (Canada), Vulcan, Mystical Distributing (Canada)"
categories-SparklingBeverages-54-9887-98ano,CA,Sparkling water and carbonated soft drinks.,Miscellaneous,General Merchandise,true,,Sparkling Beverages,54,"Perrier, San Pellegrino, Montellier, Bubly"
categories-SparklingWater-355RP-7736-bgcpi,US,"Beverages that are carbonated, such as sparkling water or soda.",Beverages,Grocery,false,,Sparkling Water,355-RP,"La Croix, Perrier, Spindrift, Bubly"
categories-SparklingWater-355RP-9890-1mcyr,CA,Packaged sparkling water and seltzers.,Beverages,Grocery,false,,Sparkling Water,355-RP,"Montellier (Canada), Bubly, Perrier, San Pellegrino"
categories-Speakers-213-8748-wutkz,CA,General consumer speaker systems.,Consumer Electronics,Electronics,false,,Speakers,213,"Sonos, Bose, JBL, Sony"
categories-Spirits-406RP-7736-xytf6,US,"Alcoholic beverages such as whiskey, vodka, rum, gin, and tequila.",Alcohol,Grocery,false,,Spirits,406-RP,"Jack Daniel's, Grey Goose, Don Julio, Jameson"
categories-Spirits-406RP-8745-0hdce,CA,"Alcoholic spirits such as vodka, whiskey, and gin.",Miscellaneous,General Merchandise,false,,Spirits,406-RP,"Crown Royal, Canadian Club, Alberta Premium, Forty Creek, Bacardi, Smirnoff"
categories-SportsDrinks-330-7734-s0i1e,US,Beverages designed to hydrate and replenish electrolytes during physical activity.,Beverages,Grocery,false,,Sports Drinks,CA-330,"Gatorade, Powerade, BodyArmor, Propel"
categories-SportsFanShop-650RP-7734-691fx,US,"Merchandise for fans of sports teams, including apparel, memorabilia, and accessories.",Sports & Outdoors,Sports & Outdoor,false,,Sports Fan Shop,650-RP,"Fanatics, Nike, Adidas, Mitchell & Ness"
categories-SportsFanShop-650RP-9890-djdma,CA,Sports team apparel and merchandise.,Miscellaneous,General Merchandise,false,,Sports Fan Shop,650-RP,"NHL Shop Canada, Adidas, Fanatics, Nike"
categories-SportsShootingSupplies-651RP-7729-3xfbl,US,"Equipment for shooting sports, including guns, ammunition, and targets.",Sports & Outdoors,Sports & Outdoor,false,,Sports Shooting & Supplies,651-RP,"Beretta, Remington, Winchester, Sig Sauer"
categories-SportsShootingSupplies-651RP-9890-ya0vi,CA,Supplies and gear for sport shooting.,Miscellaneous,General Merchandise,false,,Sports Shooting & Supplies,651-RP,"CCI, Remington, Winchester, Federal"
categories-Spreads-106-9885-3ftyi,CA,Packaged spreads including nut butters and cheese spreads.,Miscellaneous,General Merchandise,false,,Spreads,106,"Nutella, Kraft Peanut Butter, Smucker's, President's Choice"
categories-SquashEggplant-436RP-7734-j9j6g,US,"Vegetables including zucchini, butternut squash, and eggplant, often used in cooking and grilling.",Fresh Vegetables,Grocery,false,,Squash & Eggplant,436-RP,"Green Giant, Dole, Taylor Farms, Earthbound Farm"
categories-SquashEggplant-436RP-9890-zm0fu,CA,Fresh squash and eggplant varieties.,Dairy & Eggs,Grocery,false,,Squash & Eggplant,436-RP,"Sunset Produce (Canada), Mucci Farms (Canada), Compliments, President's Choice"
categories-Strawberries-138-7733-833be,CA,"Fresh strawberries (brands like Driscoll's, California Giant).",Miscellaneous,General Merchandise,false,,Strawberries,138,"Driscoll's, California Giant"
categories-Strollers-384RP-7734-g1kv4,US,"Wheeled devices used to transport babies or toddlers, often foldable for portability.",Baby,Baby,false,,Strollers,384-RP,"Graco, Britax, UPPAbaby, Chicco"
categories-Strollers-384RP-9890-1qi3y,CA,Baby strollers and travel systems.,Baby Care & Gear,Baby,false,,Strollers,384-RP,"Graco, UPPAbaby, Baby Jogger, Evenflo"
categories-StuffedAnimalsPlush-566RP-7730-scedt,US,"Soft, stuffed toys resembling animals or other characters.",Toys & Games,Toys,false,,Stuffed Animals & Plush,566-RP,"Build-A-Bear, GUND, Ty, Jellycat"
categories-StuffedAnimalsPlush-566RP-9890-p3hnw,CA,Plush toys and stuffed animals.,Miscellaneous,General Merchandise,false,,Stuffed Animals & Plush,566-RP,"Ty, Gund, Squishmallows, Mastermind Toys"
categories-SugarsSweeteners-113-7733-c0tjg,US,"A variety of sweetening products, including sugar, honey, and sugar substitutes.",Baking,Grocery,false,,Sugars & Sweeteners,113,"Domino, C&H, Truvia, Stevia in the Raw"
categories-SugarsSweeteners-113-9890-9drx4,CA,Packaged sugar and alternative sweeteners.,Pantry & Snacks,Grocery,false,,Sugars & Sweeteners,113,"Redpath (Canada), Rogers (Canada), Lantic (Canada), President's Choice"
categories-SunCare-150-7738-nhpag,US,"Products for protecting skin from sun damage, including sunscreens, lotions, and after-sun care.",Personal Care,Personal Care,false,,Sun Care,150,"Neutrogena, Coppertone, Banana Boat, Alba Botanica"
categories-SunCare-150-9890-qj6j2,CA,Sunscreen and sun protection products.,Auto Parts & Maintenance,Automotive,false,,Sun Care,150,"Coppertone, Banana Boat, Ombrelle (Canada), Hawaiian Tropic"
categories-Sunglasses-401RP-7740-ys7un,US,Eyewear designed to protect the eyes from the sun's harmful rays while providing style.,Bags & Accessories,"Clothing, Shoes & Accessories",false,,Sunglasses,401-RP,"Ray-Ban, Oakley, Maui Jim, Persol"
categories-Sunglasses-401RP-9890-y8gmx,CA,Fashion and protective sunglasses.,Miscellaneous,General Merchandise,false,,Sunglasses,401-RP,"Ray-Ban, Oakley, Maui Jim, Ardene (Canada)"
VlcLM57UVtpJZGr1MUIi,US,Sunless Tanning products are cosmetic skincare items designed to deliver a tan without sun exposure.,"Skin Care + Beauty/Makeup ","Skin Care ",false,"These products are frequently merchandised outside of the main sun care aisle, especially in beauty-focused retailers. Skin Care | Beauty/Makeup | Seasonal Sun Care
",Sunless Tanning,748-RP,
categories-SuperBowl-305-9887-yie8w,CA,Super Bowlâthemed retail promotions.,Miscellaneous,General Merchandise,false,,Super Bowl,305,"Coca-Cola, Pepsi, Doritos, Budweiser (event tie-ins)"
categories-SweetSpreadsJamsNutButtersHoneySpreads-CA704RP-8749-prj9w,CA,"Jams, nut butters, honey, and related sweet spreads.",Dairy & Eggs,Grocery,false,,"Sweet Spreads (Jams, Nut Butters, Honey & Spreads)",CA-704-RP,"Smucker's, Kraft, Nutella, President's Choice"
categories-Syrups-267-7729-chjr4,US,"Sweet, thick liquids used as toppings or flavorings, including maple syrup and fruit syrups.",Baking,Grocery,false,,Syrups,267,"Aunt Jemima, Log Cabin, Maple Grove Farms, Mrs. Butterworth's"
categories-TVAccessories-605RP-7737-p80uh,US,"Accessories for televisions, such as stands, remotes, and soundbars.",TV & Home Theater,Electronics,false,,TV Accessories,605-RP,"Logitech, Amazon, Roku, Sanus"
categories-TVAccessories-605RP-8746-ghxbh,CA,"Consumer electronics for home entertainment, streaming, and gaming.",Consumer Electronics,Electronics,false,,TV Accessories,605-RP,"Logitech, Roku, Samsung, Insignia (Best Buy Canada)"
categories-TVs-601RP-8742-cif5l,US,Television sets used for displaying video content.,TV & Home Theater,Electronics,false,,TV's,601-RP,"Samsung, LG, Sony, Vizio"
categories-TVs-601RP-8746-me0yj,CA,"Consumer electronics for home entertainment, streaming, and gaming.",Consumer Electronics,Electronics,false,,TV's,601-RP,"Samsung, LG, Sony, TCL"
categories-Tackleboxes-628RP-7739-9shtn,US,"Storage containers used to organize fishing tackle, hooks, lures, and other accessories.",Fishing,Sports & Outdoor,false,,Tackleboxes,628-RP,"Plano, Flambeau, Spiderwire, Cabela's"
categories-Tackleboxes-628RP-9890-bg6qj,CA,Fishing tackle storage boxes.,Miscellaneous,General Merchandise,false,,Tackleboxes,628-RP,"Plano, Flambeau, Canadian Tire, Bass Pro Shops"
categories-Tacos-459RP-7738-j68h7,US,"A Mexican dish consisting of a tortilla filled with various fillings like meat, cheese, and veggies.",Pantry,Grocery,false,,Tacos,459-RP,"Old El Paso, Mission, Ortega, Taco Bell"
